,titleId,primaryTitle,startYear,runtimeMinutes,genres,region,averageRating
23019,tt3500528,The Teacher's Diary,2014.0,110,"Comedy,Drama,Romance",XWW,7.9
23020,tt3500544,Off Course,2015.0,104,Comedy,GB,5.8
23021,tt3501112,Security,2017.0,88,"Action,Crime,Thriller",IT,5.7
23022,tt3501416,Assassination,2015.0,140,"Action,Drama,Thriller",CA,7.3
23023,tt3501590,Ithaca,2015.0,96,"Drama,War",DE,5.5
23024,tt3501632,Thor: Ragnarok,2017.0,130,"Action,Adventure,Comedy",HR,7.9
23025,tt3501994,Hawaa Hawaai,2014.0,120,"Drama,Family,Sport",BR,7.4
23026,tt3502488,Oru Indian Pranayakatha,2013.0,150,"Drama,Romance",IT,6.7
23027,tt3503068,Deadtectives,2018.0,92,"Comedy,Horror",MX,6.0
23028,tt3503406,The Whole Truth,2016.0,93,"Crime,Drama,Mystery",JP,6.2
23029,tt3503460,Embers,2015.0,85,"Drama,Mystery,Sci-Fi",CA,5.4
23030,tt3503840,Absolution,2015.0,96,"Action,Adventure,Crime",RO,4.5
23031,tt3504048,Housebound,2014.0,107,"Comedy,Horror,Mystery",UA,6.8
23032,tt3504542,Kidnapping of Michel Houellebecq,2014.0,96,"Comedy,Drama",HU,6.8
23033,tt3504604,Steve McQueen: The Man & Le Mans,2015.0,102,Documentary,PT,6.9
23034,tt3504824,The Midnight After,2014.0,124,"Comedy,Mystery,Sci-Fi",CN,5.5
23035,tt3505016,H Dabor,2008.0,NaN,Comedy,EG,6.3
23036,tt3505712,Time Out of Mind,2014.0,120,Drama,LT,5.7
23037,tt3506302,La cueva,2014.0,80,"Horror,Thriller",ES,5.7
23038,tt3506970,1983,2014.0,138,"Drama,Sport",RU,7.7
23039,tt3507558,Red Carpet,2014.0,75,"Comedy,Drama",IR,4.7
23040,tt3508112,I'm Not Angry!,2014.0,110,Drama,NaN,6.8
23041,tt3508840,The Assassin,2015.0,105,"Action,Drama,History",ES,6.3
23042,tt3509426,Wasp,2015.0,72,"Drama,Romance",RU,5.8
23043,tt3510372,Excuse My French,2014.0,99,Comedy,EG,7.7
23044,tt3510452,Misunderstood,2014.0,103,Drama,XWW,6.7
23045,tt3510480,Spy Time,2015.0,93,"Action,Adventure,Comedy",XWW,6.1
23046,tt3511124,The Last Shaman,2016.0,77,"Adventure,Documentary,Drama",AU,6.7
23047,tt3511542,That Demon Within,2014.0,111,"Action,Crime,Horror",JP,6.0
23048,tt3511596,Close Range,2015.0,80,"Action,Crime,Thriller",DE,5.1
23049,tt3511812,Stop at Nothing: The Lance Armstrong Story,2014.0,104,"Biography,Documentary,Sport",GB,7.5
23050,tt3512072,125 Years Memory,2015.0,132,"Drama,History",NZ,7.3
23051,tt3513054,Last Days in the Desert,2015.0,98,"Adventure,Drama",CO,5.6
23052,tt3513498,The Lego Movie 2: The Second Part,2019.0,107,"Action,Adventure,Animation",SI,6.6
23053,tt3513548,Richard Jewell,2019.0,131,"Biography,Crime,Drama",CL,7.5
23054,tt3514330,Youngistaan,2014.0,133,Drama,RU,5.1
23055,tt3516378,Miss Granny,2014.0,124,"Comedy,Fantasy,Music",HU,7.2
23056,tt3517044,The Free World,2016.0,100,"Drama,Romance",RU,6.1
23057,tt3517192,Ohm Shanthi Oshaana,2014.0,136,"Comedy,Romance",NaN,7.7
23058,tt3517870,Mine 9,2019.0,83,"Drama,Thriller",PL,6.4
23059,tt3518012,Best of Enemies: Buckley vs. Vidal,2015.0,87,"Biography,Documentary,History",IE,7.6
23060,tt3518988,Harmontown,2014.0,101,Documentary,US,7.3
23061,tt3520216,Fair Haven,2016.0,90,Drama,US,6.7
23062,tt3520290,Blunt Force Trauma,2015.0,97,Action,NaN,4.6
23063,tt3520418,We Are Still Here,2015.0,84,"Horror,Mystery",FR,5.7
23064,tt3520564,Melbourne,2014.0,91,Drama,AR,6.4
23065,tt3521126,The Disaster Artist,2017.0,104,"Biography,Comedy,Drama",PL,7.4
23066,tt3521134,The Look of Silence,2014.0,103,"Biography,Documentary,History",NO,8.3
23067,tt3521164,Moana,2016.0,107,"Adventure,Animation,Comedy",GB,7.6
23068,tt3521192,Crimean,2014.0,114,"Action,Drama,History",XWW,7.3
23069,tt3522806,Mechanic: Resurrection,2016.0,98,"Action,Adventure,Crime",US,5.7
23070,tt3525168,Dead in a Week Or Your Money Back,2018.0,90,"Comedy,Drama",CA,6.3
23071,tt3526286,#Horror,2015.0,97,"Crime,Drama,Horror",BR,3.0
23072,tt3526408,Yellowbird,2014.0,90,"Adventure,Animation,Comedy",DE,5.6
23073,tt3526482,Tales,2014.0,88,Drama,NaN,7.0
23074,tt3526538,Che,2014.0,125,"Biography,War",IR,6.1
23075,tt3526706,Chevalier,2015.0,105,"Comedy,Drama",TR,6.3
23076,tt3526810,Adolf Hitler: The Greatest Story Never Told,2013.0,350,"Biography,Documentary,History",BR,7.5
23077,tt3527550,Alemão: Both Sides of the Operation,2014.0,112,"Action,Drama",NaN,6.1
23078,tt3528756,The Incident,2014.0,100,"Horror,Sci-Fi,Thriller",RO,6.4
23079,tt3529198,My Little Pony: Equestria Girls - Rainbow Rocks,2014.0,75,"Adventure,Animation,Comedy",HU,6.9
23080,tt3529656,Meadowland,2015.0,105,Drama,IT,5.8
23081,tt3529664,Mountain Men,2014.0,85,"Comedy,Drama",ES,5.9
23082,tt3530002,The Night Before,2015.0,101,"Comedy,Fantasy",IN,6.4
23083,tt3530146,Coffee Shop,2014.0,88,"Comedy,Drama,Romance",SI,5.8
23084,tt3530978,Correspondence,2016.0,122,"Drama,Romance",EE,6.1
23085,tt3531202,Pilgrimage,2017.0,96,"Action,Drama,History",RU,5.8
23086,tt3531578,Traders,2015.0,90,Thriller,AU,6.2
23087,tt3531824,Nerve,2016.0,96,"Action,Adventure,Crime",CL,6.5
23088,tt3531852,Bhoothnath Returns,2014.0,155,"Comedy,Drama,Fantasy",NaN,6.7
23089,tt3532216,American Made,2017.0,115,"Action,Comedy,Crime",BR,7.2
23090,tt3532278,Brothers of the Wind,2015.0,98,"Adventure,Drama,Family",FR,6.9
23091,tt3532608,The Fluffy Movie: Unity Through Laughter,2014.0,101,"Comedy,Documentary",NaN,7.3
23092,tt3533916,The Veil,2016.0,93,Horror,NaN,4.8
23093,tt3534282,Don Verdean,2015.0,90,"Comedy,Drama",JP,5.4
23094,tt3538328,We Are Twisted Fucking Sister!,2014.0,135,"Biography,Comedy,Documentary",DE,7.1
23095,tt3538766,Messi,2014.0,93,"Biography,Documentary,Sport",RS,7.3
23096,tt3539664,Dior and I,2014.0,90,Documentary,ES,7.3
23097,tt3540016,Kotigobba 2,2016.0,162,"Action,Drama,Thriller",IN,6.6
23098,tt3540136,Wolf Warrior,2015.0,90,"Action,Crime,Thriller",RO,5.4
23099,tt3541080,Pod,2015.0,78,"Horror,Mystery,Sci-Fi",FR,4.4
23100,tt3541262,The Admiral: Roaring Currents,2014.0,128,"Action,Drama,History",KR,7.1
23101,tt3541524,Line of Duty,2019.0,98,"Action,Crime,Thriller",RU,5.3
23102,tt3542188,April 9th,2015.0,93,"Drama,History,War",FR,6.6
23103,tt3544014,Akron,2015.0,88,"Drama,Romance",NaN,6.6
23104,tt3544082,45 Years,2015.0,91,"Drama,Romance",LT,7.1
23105,tt3544112,Sing Street,2016.0,106,"Comedy,Drama,Music",ES,7.9
23106,tt3544218,Belgica,2016.0,127,Drama,RS,6.7
23107,tt3546114,Anatomy of a Love Seen,2014.0,80,"Drama,Romance",CA,4.7
23108,tt3546370,Road,2014.0,102,"Documentary,Sport",DE,7.9
23109,tt3547306,Cut Throat City,2020.0,123,"Action,Crime,Drama",RU,4.8
23110,tt3547616,All Is Well,2015.0,126,"Comedy,Drama,Romance",IN,3.8
23111,tt3547682,What We Become,2015.0,85,"Horror,Thriller",JP,5.5
23112,tt3547740,The Bélier Family,2014.0,106,"Comedy,Drama,Music",FI,7.3
23113,tt3547900,The Mirror,2014.0,88,Horror,RU,4.3
23114,tt3549508,Nas: Time Is Illmatic,2014.0,74,"Biography,Documentary,History",NaN,7.1
23115,tt3551042,Magi,2016.0,132,Horror,NaN,5.5
23116,tt3551400,Unnatural,2015.0,89,"Action,Horror,Sci-Fi",DE,3.9
23117,tt3551954,Raiders!: The Story of the Greatest Fan Film Ever Made,2015.0,106,Documentary,PL,6.9
23118,tt3552892,Hungerford,2014.0,79,"Action,Horror,Sci-Fi",CA,3.8
23119,tt3553378,Sugar Mountain,2016.0,106,"Drama,Thriller",NaN,5.4
23120,tt3553442,Whiskey Tango Foxtrot,2016.0,112,"Biography,Comedy,Drama",BR,6.6
23121,tt3553976,Captain Fantastic,2016.0,118,"Comedy,Drama",US,7.9
23122,tt3554418,Khoobsurat,2014.0,130,"Comedy,Romance",NaN,6.4
23123,tt3554976,Broken,2014.0,122,"Action,Crime,Drama",XWW,6.8
23124,tt3555036,Legend,2014.0,168,"Action,Drama",IN,6.3
23125,tt3557258,Through the Needle,2014.0,74,"Biography,Documentary,Drama",XWW,9.1
23126,tt3557406,Don't Grow Up,2015.0,81,"Drama,Horror,Sci-Fi",IT,4.6
23127,tt3557464,Print the Legend,2014.0,100,"Biography,Documentary,Drama",RU,7.0
23128,tt3558642,"Nativity 3: Dude, Where's My Donkey?!",2014.0,109,"Comedy,Family",UA,3.6
23129,tt3560148,"Fear, Inc.",2016.0,90,"Action,Comedy,Horror",CA,5.6
23130,tt3560686,The Fool,2014.0,116,"Crime,Drama,Thriller",DK,8.0
23131,tt3561236,Containment,2015.0,77,"Horror,Sci-Fi,Thriller",SK,4.9
23132,tt3561348,The Dinner,2014.0,92,Drama,RU,6.5
23133,tt3562786,Uncaged,2016.0,95,"Comedy,Horror,Thriller",RU,4.0
23134,tt3563156,Anjaan,2014.0,166,"Action,Crime,Thriller",IN,5.0
23135,tt3563262,Submergence,2017.0,112,"Drama,Romance,Thriller",NaN,5.4
23136,tt3564200,Tooken,2015.0,80,"Action,Comedy",ES,3.6
23137,tt3564472,Girls Trip,2017.0,122,"Adventure,Comedy,Drama",TW,6.2
23138,tt3564574,Eternity,2016.0,115,Drama,BG,5.6
23139,tt3564860,The Exorcism of Anna Ecklund,2016.0,79,Horror,GB,2.4
23140,tt3565264,Thegidi,2014.0,126,"Crime,Mystery,Thriller",IN,7.7
23141,tt3566788,Songs My Brothers Taught Me,2015.0,98,Drama,MX,6.9
23142,tt3567194,Red Dog: True Blue,2016.0,88,"Comedy,Drama,Family",GB,6.4
23143,tt3567288,The Visit,2015.0,94,"Horror,Mystery,Thriller",NaN,6.2
23144,tt3567666,Stratton,2017.0,94,"Action,Thriller",DE,4.8
23145,tt3568002,The Witness,2015.0,89,"Biography,Crime,Documentary",GB,7.0
23146,tt3569230,Legend,2015.0,132,"Biography,Crime,Drama",LT,6.9
23147,tt3569356,Not Cool,2014.0,93,"Comedy,Drama,Romance",NaN,4.0
23148,tt3569782,Jigarthanda,2014.0,171,"Action,Crime,Drama",NaN,8.3
23149,tt3569970,Attack of the Lederhosen Zombies,2016.0,78,"Comedy,Horror",GB,4.5
23150,tt3572132,Ju-on: The Beginning of the End,2014.0,91,Horror,XWW,5.2
23151,tt3573598,London Road,2015.0,91,"Musical,Mystery,Thriller",DE,5.3
23152,tt3576038,The Search for General Tso,2014.0,71,"Comedy,Documentary,History",NaN,6.9
23153,tt3576060,Point and Shoot,2014.0,83,Documentary,DK,6.8
23154,tt3576084,Zero Motivation,2014.0,97,"Comedy,Drama",AR,7.3
23155,tt3576728,Bilal: A New Breed of Hero,2015.0,105,"Action,Adventure,Animation",VN,7.9
23156,tt3576842,Elvira I Will Give You My Life But I'm Using It,2014.0,108,"Comedy,Drama",MX,6.5
23157,tt3577624,A Perfect Day,2015.0,106,"Comedy,Drama,War",BR,6.8
23158,tt3578504,Korengal,2014.0,84,"Biography,Documentary,History",FR,6.8
23159,tt3579524,Ghost in the Shell Arise: Border 3 - Ghost Tears,2014.0,55,"Action,Animation,Sci-Fi",RU,7.2
23160,tt3579808,The Land of Oz,2015.0,100,Comedy,XWW,6.9
23161,tt3579990,Hot Young Bloods,2014.0,121,"Comedy,Drama,Romance",KR,6.7
23162,tt3582020,Jawbone,2017.0,91,"Action,Drama,Sport",US,6.5
23163,tt3584354,Man Vs.,2015.0,84,"Horror,Sci-Fi,Thriller",US,5.6
23164,tt3584496,Mermaid Down,2019.0,91,"Fantasy,Horror,Mystery",MX,4.8
23165,tt3585004,Zhongkui: Snow Girl and the Dark Crystal,2015.0,118,"Action,Fantasy,Romance",CN,5.4
23166,tt3587396,Only the Dead,2015.0,77,"Biography,Documentary,History",IT,7.7
23167,tt3588588,Backtrace,2018.0,92,"Action,Crime,Drama",TR,3.8
23168,tt3589450,Monster,2014.0,113,"Action,Drama,Thriller",XWW,6.5
23169,tt3590482,Bey Yaar,2014.0,150,"Comedy,Drama,Family",IN,8.5
23170,tt3591436,Night Owls,2015.0,90,"Comedy,Drama",AU,6.2
23171,tt3591984,The Postman's White Nights,2014.0,90,Drama,US,7.1
23172,tt3592030,Mystery: Born to Rock,2014.0,85,Musical,JP,6.3
23173,tt3593046,Lost in the Sun,2016.0,95,"Action,Drama,Thriller",BR,6.1
23174,tt3593120,The Device,2014.0,90,"Horror,Sci-Fi,Thriller",NaN,3.1
23175,tt3594826,Monk Comes Down the Mountain,2015.0,123,Action,ES,5.5
23176,tt3595298,Prem Ratan Dhan Payo,2015.0,164,"Action,Drama,Musical",IN,4.4
23177,tt3595966,Conducta,2014.0,108,Drama,NaN,7.6
23178,tt3596492,Out of Nature,2014.0,80,"Comedy,Drama",NaN,7.0
23179,tt3598222,Mercenaries,2014.0,89,"Action,Adventure",CA,3.7
23180,tt3598648,3 Türken & ein Baby,2015.0,95,Comedy,DE,5.5
23181,tt3602128,Night of the Living Deb,2015.0,85,"Comedy,Horror,Romance",RO,5.5
23182,tt3602422,Shed of the Dead,2019.0,82,"Comedy,Horror",DE,4.9
23183,tt3603808,The Diabolical,2015.0,86,"Horror,Sci-Fi",PT,4.7
23184,tt3605418,Knock Knock,2015.0,99,"Drama,Thriller",JP,4.9
23185,tt3606752,Cars 3,2017.0,102,"Adventure,Animation,Comedy",JP,6.7
23186,tt3606756,Incredibles 2,2018.0,118,"Action,Adventure,Animation",LT,7.6
23187,tt3606888,A Street Cat Named Bob,2016.0,103,"Biography,Drama,Family",ES,7.4
23188,tt3607198,Punjab 1984,2014.0,159,"Drama,Family,History",FR,8.4
23189,tt3607812,The Sheik,2014.0,95,"Biography,Documentary",JP,7.2
23190,tt3608646,Mythica: The Necromancer,2015.0,93,"Action,Adventure,Fantasy",ES,5.5
23191,tt3608654,The Coed and the Zombie Stoner,2014.0,91,"Comedy,Horror,Sci-Fi",US,3.6
23192,tt3608930,In a Valley of Violence,2016.0,104,"Action,Western",DE,6.0
23193,tt3610576,Hope Lost,2015.0,94,"Drama,Thriller",CA,3.9
23194,tt3610746,Don't Hang Up,2016.0,83,"Horror,Thriller",DE,5.6
23195,tt3611002,Dementia,2015.0,90,"Drama,Horror,Thriller",CA,5.1
23196,tt3611266,Bank Chor,2017.0,120,"Action,Comedy,Crime",RU,5.9
23197,tt3612126,The Grudge,2020.0,94,"Fantasy,Horror,Mystery",IN,4.3
23198,tt3612320,Within,2016.0,88,"Horror,Thriller",HU,5.1
23199,tt3612616,Mommy,2014.0,139,Drama,GB,8.1
23200,tt3613314,The Ghoul,2016.0,85,"Drama,Thriller",CA,5.6
23201,tt3614516,Ankhon Dekhi,2013.0,107,"Comedy,Drama",IN,8.0
23202,tt3614530,Jem and the Holograms,2015.0,118,"Adventure,Drama,Family",MX,4.2
23203,tt3614922,Chek dou,2015.0,118,"Action,Adventure,Crime",FR,5.6
23204,tt3616916,The Wave,2015.0,105,"Drama,Thriller",CZ,6.7
23205,tt3618822,The Big Fat Stone,2014.0,111,Drama,NaN,5.3
23206,tt3619070,Along Came the Devil,2018.0,89,"Drama,Horror,Thriller",MX,4.0
23207,tt3619772,Hate Story 2,2014.0,130,"Drama,Thriller",CA,4.4
23208,tt3619854,Creature,2014.0,134,"Action,Horror,Sci-Fi",IN,3.1
23209,tt3620418,Boy 7,2015.0,90,"Action,Sci-Fi,Thriller",NaN,5.8
23210,tt3620452,Don't Fuck in the Woods,2016.0,73,Horror,US,2.7
23211,tt3620762,Anguish,2015.0,91,"Drama,Horror",US,4.5
23212,tt3621802,Death in Buenos Aires,2014.0,90,"Crime,Drama,Mystery",DE,5.7
23213,tt3622110,Don't Knock Twice,2016.0,93,"Drama,Fantasy,Horror",AR,5.1
23214,tt3622120,Kilo Two Bravo,2014.0,108,"Adventure,Biography,Drama",NaN,7.1
23215,tt3622332,Sword of Vengeance,2015.0,87,"Action,Adventure,Drama",DE,4.4
23216,tt3622592,Paper Towns,2015.0,109,"Adventure,Comedy,Drama",UA,6.3
23217,tt3623726,Ricki and the Flash,2015.0,101,"Comedy,Drama,Music",ES,5.9
23218,tt3625352,Summer of Blood,2014.0,86,"Comedy,Horror",RS,5.4
23219,tt3626440,Mr. Dynamite: The Rise of James Brown,2014.0,120,"Biography,Documentary,Music",GB,7.4
23220,tt3626742,Ocho apellidos catalanes,2015.0,99,"Comedy,Romance",NaN,5.4
23221,tt3626804,Nowitzki: The Perfect Shot,2014.0,105,"Biography,Documentary,Sport",NaN,7.6
23222,tt3627488,Burn Burn Burn,2015.0,106,"Comedy,Drama",GB,7.0
23223,tt3627704,Phantasm Ravager,2016.0,85,"Action,Fantasy,Horror",ES,5.0
23224,tt3628584,Barbershop: The Next Cut,2016.0,111,"Comedy,Drama",GR,5.9
23225,tt3631112,The Girl on the Train,2016.0,112,"Crime,Drama,Mystery",PL,6.5
23226,tt3634940,The Target,2014.0,98,"Action,Thriller",GR,6.3
23227,tt3636776,Samrat & Co.,2014.0,125,"Mystery,Thriller",RU,6.2
23228,tt3638012,Appleseed Alpha,2014.0,93,"Action,Adventure,Animation",JP,6.6
23229,tt3638396,Closet Monster,2015.0,90,"Drama,Fantasy,Mystery",NaN,7.0
23230,tt3640424,Allied,2016.0,124,"Action,Drama,Romance",UA,7.1
23231,tt3640682,I Smile Back,2015.0,85,Drama,CA,6.1
23232,tt3640710,Kim Dotcom: Caught in the Web,2017.0,107,"Biography,Documentary,Thriller",FI,7.0
23233,tt3642618,Life Eternal,2015.0,123,"Comedy,Crime",XWW,7.2
23234,tt3643544,Glass Jaw,2018.0,98,"Drama,Sport,Thriller",US,6.1
23235,tt3645014,The Xpose,2014.0,113,"Mystery,Thriller",IN,3.2
23236,tt3645988,Cut Off,2018.0,132,"Action,Crime,Horror",NaN,6.6
23237,tt3646344,Sworn Virgin,2015.0,84,Drama,NaN,6.2
23238,tt3646462,Let's Sin,2014.0,110,"Action,Crime,Drama",PL,7.8
23239,tt3646944,Attack on Titan: Crimson Bow and Arrow,2014.0,119,"Action,Adventure,Animation",DE,7.5
23240,tt3646946,Attack on Titan: The Wings of Freedom,2015.0,120,"Action,Animation,Fantasy",HR,7.8
23241,tt3647498,Blood Father,2016.0,88,"Action,Crime,Drama",CA,6.4
23242,tt3651326,In the Shadow of Women,2015.0,73,"Drama,Romance",NaN,6.5
23243,tt3652526,Fire at Sea,2016.0,114,Documentary,NO,6.8
23244,tt3652862,Morris from America,2016.0,91,"Comedy,Drama,Romance",GB,6.2
23245,tt3654796,Creep 2,2017.0,78,"Horror,Thriller",CA,6.5
23246,tt3654964,Art and Craft,2014.0,89,Documentary,FR,7.1
23247,tt3655374,Mandira Filozofu,2013.0,109,Comedy,RU,6.7
23248,tt3655414,Cien años de perdón,2016.0,96,"Action,Adventure,Crime",UY,6.3
23249,tt3655522,Girlhood,2014.0,113,Drama,RS,6.9
23250,tt3655682,Let's Be Evil,2016.0,82,"Horror,Sci-Fi,Thriller",RU,4.2
23251,tt3655972,The Olive Tree,2016.0,100,"Comedy,Drama",FR,6.8
23252,tt3657434,Rowdy,2014.0,109,"Action,Crime,Drama",IN,6.4
23253,tt3658772,Misconduct,2016.0,106,"Crime,Drama,Mystery",LT,5.3
23254,tt3659388,The Martian,2015.0,144,"Adventure,Drama,Sci-Fi",UY,8.0
23255,tt3660370,Party Girl,2014.0,96,Drama,FR,6.4
23256,tt3660770,Monkey Kingdom,2015.0,81,Documentary,HU,7.3
23257,tt3661210,The Dig,2021.0,112,"Biography,Drama,History",NaN,7.1
23258,tt3661298,Septembers of Shiraz,2015.0,110,Thriller,FR,6.2
23259,tt3661394,The One and Only Ivan,2020.0,95,"Adventure,Comedy,Drama",NaN,6.6
23260,tt3661798,A Girl at My Door,2014.0,119,Drama,IE,6.9
23261,tt3661988,7th Day,2014.0,134,"Mystery,Thriller",NaN,6.9
23262,tt3662066,One More Time,2015.0,98,"Comedy,Drama,Music",JP,5.0
23263,tt3662308,Belzebuth,2017.0,114,Horror,PL,6.0
23264,tt3663040,Heatstroke,2013.0,92,"Action,Thriller",ES,4.8
23265,tt3665498,Beyond the Sky,2018.0,82,"Mystery,Sci-Fi,Thriller",RU,5.2
23266,tt3666024,The Red Turtle,2016.0,80,"Animation,Family,Fantasy",RU,7.5
23267,tt3667610,A Grain of Truth,2015.0,112,"Crime,Thriller",ES,6.7
23268,tt3667648,Do Not Disturb,2014.0,79,Comedy,RS,5.7
23269,tt3667792,Natural Selection,2016.0,101,"Drama,Thriller",CA,5.1
23270,tt3668162,Bangalore Days,2014.0,171,"Comedy,Drama,Romance",IT,8.3
23271,tt3671086,Natural Born Pranksters,2016.0,90,Comedy,NaN,3.6
23272,tt3671480,Free Fall,2014.0,80,"Comedy,Drama",RU,6.7
23273,tt3671542,Holding the Man,2015.0,127,"Biography,Drama,Romance",NaN,7.4
23274,tt3672120,Pottersville,2017.0,84,Comedy,NaN,5.4
23275,tt3672640,Reunion,2015.0,88,Comedy,XWW,5.2
23276,tt3672742,Turbo Kid,2015.0,93,"Action,Adventure,Comedy",IT,6.7
23277,tt3672840,Dragon Blade,2015.0,127,"Action,Drama,Fantasy",XWW,6.0
23278,tt3674140,The Salt of the Earth,2014.0,110,"Biography,Documentary,History",BG,8.5
23279,tt3675568,Merchants of Doubt,2014.0,96,Documentary,TR,7.7
23280,tt3675748,Yakuza Apocalypse,2015.0,115,"Action,Comedy,Horror",GR,5.5
23281,tt3676026,Sensitive Floor,2014.0,98,"Comedy,Drama",IR,5.6
23282,tt3677412,An Open Secret,2014.0,99,"Crime,Documentary",GB,7.4
23283,tt3678782,Badlapur,2015.0,134,"Action,Crime,Drama",IN,7.4
23284,tt3678938,Humpty Sharma Ki Dulhania,2014.0,133,"Comedy,Drama,Romance",RU,6.0
23285,tt3679000,Any Body Can Dance 2,2015.0,154,"Biography,Drama,Music",BR,5.4
23286,tt3679060,Dishoom,2016.0,124,"Action,Adventure,Comedy",XWW,5.1
23287,tt3680410,Last Cab to Darwin,2015.0,123,"Adventure,Comedy,Drama",NZ,7.2
23288,tt3681422,Uttama Villain,2015.0,171,"Comedy,Drama",US,7.2
23289,tt3681442,Mundasupatti,2014.0,148,"Comedy,Drama,Romance",IN,7.6
23290,tt3682448,Bridge of Spies,2015.0,142,"Drama,History,Thriller",HU,7.6
23291,tt3685218,Felix and Meira,2014.0,105,"Drama,Romance",US,6.7
23292,tt3685236,Ibiza,2018.0,94,"Comedy,Romance",CA,5.2
23293,tt3685622,600 Miles,2015.0,85,"Drama,Thriller",SE,5.4
23294,tt3685668,Recovery,2016.0,82,"Horror,Thriller",JP,4.5
23295,tt3686272,The Misfits Club,2014.0,105,"Drama,Romance",MX,5.7
23296,tt3686998,The Red Pill,2016.0,108,Documentary,AU,8.2
23297,tt3687186,Heaven Knows What,2014.0,97,"Crime,Drama",MX,6.8
23298,tt3687304,The Driftless Area,2015.0,95,"Crime,Drama",IT,5.4
23299,tt3687310,Criminal Activities,2015.0,94,"Crime,Drama,Thriller",GR,5.8
23300,tt3687316,Youth in Oregon,2016.0,105,"Comedy,Drama",RU,5.7
23301,tt3687398,The Runner,2015.0,90,Drama,US,4.7
23302,tt3688018,Close Range Love,2014.0,118,"Drama,Romance",NaN,6.3
23303,tt3688342,Zoo,2017.0,97,"Adventure,Family,History",ES,6.6
23304,tt3688406,A Christmas Horror Story,2015.0,99,"Fantasy,Horror,Mystery",US,5.8
23305,tt3689910,Miss Hokusai,2015.0,93,"Animation,Biography,Drama",JP,6.7
23306,tt3691740,The BFG,2016.0,117,"Adventure,Family,Fantasy",DK,6.4
23307,tt3692082,Little Horror Movie,2018.0,93,Horror,RU,4.9
23308,tt3692652,Eloise,2016.0,89,"Horror,Mystery,Thriller",DE,4.6
23309,tt3692768,"The Other One: The Long, Strange Trip of Bob Weir",2014.0,85,"Biography,Documentary,Music",VN,7.3
23310,tt3696086,The Golden Era,2014.0,177,"Biography,Drama,Romance",RU,6.4
23311,tt3696192,Singh Is Bliing,2015.0,141,"Action,Comedy",IN,5.0
23312,tt3696808,Special Line,2014.0,98,"Comedy,Crime,Drama",IR,6.4
23313,tt3697566,No Tears for the Dead,2014.0,116,"Action,Crime,Drama",BR,6.8
23314,tt3697626,A Hard Day,2014.0,111,"Action,Crime,Thriller",GB,7.2
23315,tt3697946,Lapland Odyssey 2,2015.0,87,Comedy,RU,6.0
23316,tt3698118,Gangnam 1970,2015.0,135,"Action,Crime,Drama",KR,6.3
23317,tt3698408,Coming Soon,2014.0,134,"Comedy,Drama,Romance",XWW,7.4
23318,tt3698454,Yaara,2020.0,130,"Action,Crime,Drama",IN,6.3
23319,tt3698558,Some Kind of Hate,2015.0,82,Horror,US,4.6
23320,tt3699372,Let Me Make You a Martyr,2016.0,102,"Action,Crime,Drama",GB,4.7
23321,tt3699692,Dude Bro Party Massacre III,2015.0,91,"Comedy,Horror",NaN,6.1
23322,tt3700392,Heidi,2015.0,111,"Drama,Family",PT,7.5
23323,tt3700454,All Inclusive,2014.0,90,"Comedy,Drama",DK,5.9
23324,tt3700804,Already Tomorrow in Hong Kong,2015.0,78,"Comedy,Romance",GB,6.5
23325,tt3701714,Broken Vows,2016.0,90,"Drama,Thriller",RU,4.3
23326,tt3701804,"Fat, Sick & Nearly Dead 2",2014.0,88,Documentary,NaN,6.4
23327,tt3702652,The Other Side of the Door,2016.0,96,Horror,UA,5.3
23328,tt3702996,Suck Me Shakespeer 2,2015.0,115,Comedy,FR,6.0
23329,tt3703148,Christmas Eve,2015.0,95,Comedy,NaN,5.0
23330,tt3703836,Henry Gamble's Birthday Party,2015.0,87,Drama,NaN,6.1
23331,tt3703908,Standoff,2016.0,80,"Drama,Thriller",LT,6.1
23332,tt3704050,Remember,2015.0,94,"Drama,Mystery,Thriller",IN,7.5
23333,tt3704298,Vincent N Roxxy,2016.0,102,"Crime,Drama,Thriller",US,5.6
23334,tt3704416,Digging for Fire,2015.0,85,"Comedy,Drama",IT,5.8
23335,tt3704538,V/H/S Viral,2014.0,81,"Horror,Thriller",DE,4.2
23336,tt3704700,Brain on Fire,2016.0,88,"Biography,Drama",FR,6.6
23337,tt3705388,An Italian Name,2015.0,94,Comedy,SE,6.4
23338,tt3705412,Deathgasm,2015.0,86,"Action,Comedy,Horror",HU,6.3
23339,tt3705822,Moontrap: Target Earth,2017.0,85,"Action,Adventure,Sci-Fi",NaN,3.7
23340,tt3707104,Mine,2016.0,106,"Drama,Fantasy,Thriller",DE,5.9
23341,tt3707106,By the Sea,2015.0,122,"Drama,Romance",TW,5.3
23342,tt3707114,Janis: Little Girl Blue,2015.0,103,"Biography,Documentary,Music",GB,7.4
23343,tt3708886,War on Everyone,2016.0,98,"Action,Comedy,Crime",PL,5.8
23344,tt3709344,CityLights,2014.0,126,"Drama,Thriller",IN,7.3
23345,tt3709442,Quarries,2016.0,83,"Drama,Horror,Thriller",RU,4.4
23346,tt3709552,The Last Witness,2018.0,97,"History,Thriller",RU,5.6
